DOY,hour,SoilT,SoilM,flux,time
243,18,15.8,0.234,0.00126675,243.375
243,19,15.8,0.234,0.00094065,243.3958333
243,2,16.2,0.237,0.0010536,243.0416667
243,20,15.8,0.234,0.00104495,243.4166667
243,21,15.7,0.234,0.0008945,243.4375
243,22,15.65,0.234,0.0008675,243.4583333
243,23,15.5,0.234,0.000991,243.4791667
243,3,16.05,0.237,0.0010074,243.0625
243,4,16,0.237,0.0011952,243.0833333
243,5,15.95,0.236,0.00124305,243.1041667
243,6,15.9,0.236,0.0012049,243.125
243,7,16,0.236,0.0011866,243.1458333
243,8,15.95,0.236,0.00115345,243.1666667
243,9,15.8,0.236,0.0008428,243.1875
244,0,15.45,0.234,0.0009772,244
244,1,15.45,0.234,0.0008338,244.0208333
244,10,15.25,0.233,0.00074415,244.2083333
244,11,15.35,0.233,0.00084625,244.2291667
244,12,15.65,0.233,0.0008944,244.25
244,13,15.75,0.233,0.00083565,244.2708333
244,14,15.5,0.233,0.0008865,244.2916667
244,15,15.55,0.2325,0.00089325,244.3125
244,16,15.55,0.232,0.00095415,244.3333333
244,17,15.5,0.232,0.00092615,244.3541667
244,18,15.5,0.232,0.00097,244.375
244,19,15.55,0.232,0.0010154,244.3958333
244,2,15.25,0.234,0.00081145,244.0416667
244,20,15.5,0.232,0.00115415,244.4166667
244,21,15.45,0.232,0.000758,244.4375
244,22,15.35,0.232,0.00082025,244.4583333
244,23,15.3,0.232,0.00079295,244.4791667
244,3,15.2,0.234,0.0007631,244.0625
244,4,15.1,0.234,0.00102435,244.0833333
244,5,15.05,0.234,0.00104775,244.1041667
244,6,15.05,0.234,0.00075195,244.125
244,7,15.15,0.234,0.00102225,244.1458333
244,8,15.3,0.234,0.00091235,244.1666667
244,9,15.25,0.234,0.0009146,244.1875
245,0,15.2,0.232,0.00084535,245
245,1,15.15,0.232,0.00092295,245.0208333
245,10,15.15,0.232,0.00085705,245.2083333
245,11,15.35,0.231,0.00089555,245.2291667
245,12,15.75,0.231,0.00085925,245.25
245,13,15.65,0.231,0.0010637,245.2708333
245,14,15.65,0.231,0.0008282,245.2916667
245,15,15.65,0.231,0.00118465,245.3125
245,16,15.6,0.2305,0.00121825,245.3333333
245,17,15.65,0.23,0.00097345,245.3541667
245,18,15.7,0.23,0.00098675,245.375
245,19,15.8,0.23,0.00071475,245.3958333
245,2,15.025,0.232,0.0012302,245.0416667
245,20,15.8,0.23,0.0009146,245.4166667
245,21,15.7,0.23,0.0008471,245.4375
245,22,15.6,0.23,0.0009129,245.4583333
245,23,15.6,0.23,0.00110725,245.4791667
245,3,14.95,0.232,0.00104625,245.0625
245,4,14.9,0.232,0.00129415,245.0833333
245,5,14.9,0.232,0.0008467,245.1041667
245,6,14.85,0.232,0.00124635,245.125
245,7,15.05,0.232,0.00106185,245.1458333
245,8,15.25,0.232,0.00082665,245.1666667
245,9,15.2,0.232,0.00094655,245.1875
246,0,15.5,0.23,0.0011159,246
246,1,15.5,0.23,0.0008395,246.0208333
246,10,15.5,0.23,0.0010732,246.2083333
246,11,15.5,0.23,0.0008852,246.2291667
246,12,16.05,0.23,0.0009214,246.25
246,13,15.9,0.23,0.00102195,246.2708333
246,14,15.85,0.2295,0.00101965,246.2916667
246,15,15.85,0.229,0.00091575,246.3125
246,16,15.85,0.229,0.00108775,246.3333333
246,17,15.9,0.229,0.0011719,246.3541667
246,18,15.95,0.229,0.00091155,246.375
246,19,16,0.229,0.001599,246.3958333
246,2,15.4,0.23,0.0009228,246.0416667
246,20,16,0.229,0.00136645,246.4166667
246,21,15.95,0.229,0.0010756,246.4375
246,22,15.9,0.229,0.001307,246.4583333
246,23,15.8,0.229,0.00109435,246.4791667
246,3,15.35,0.23,0.0009217,246.0625
246,4,15.25,0.23,0.0009687,246.0833333
246,5,15.15,0.23,0.00098125,246.1041667
246,6,15.2,0.23,0.0011432,246.125
246,7,15.4,0.23,0.00091465,246.1458333
246,8,15.45,0.23,0.0009633,246.1666667
246,9,15.5,0.23,0.0009214,246.1875
247,0,15.8,0.229,0.0012186,247
247,1,15.75,0.229,0.0011145,247.0208333
247,10,15.75,0.229,0.0008504,247.2083333
247,11,16.15,0.2285,0.00081305,247.2291667
247,12,16.2,0.228,0.00093435,247.25
247,13,16.2,0.228,0.0010459,247.2708333
247,14,16.15,0.228,0.00104425,247.2916667
247,15,16.25,0.228,0.0009355,247.3125
247,16,16.25,0.2275,0.00103495,247.3333333
247,17,16.3,0.227,0.0011256,247.3541667
247,18,16.3,0.227,0.001183,247.375
247,19,16.35,0.227,0.0013818,247.3958333
247,2,15.75,0.229,0.00112605,247.0416667
247,20,16.4,0.227,0.00153045,247.4166667
247,21,16.35,0.227,0.00127545,247.4375
247,22,16.3,0.227,0.00133835,247.4583333
247,23,16.25,0.227,0.0011758,247.4791667
247,3,15.55,0.229,0.00112455,247.0625
247,4,15.5,0.229,0.0009643,247.0833333
247,5,15.6,0.229,0.0007984,247.1041667
247,6,15.6,0.229,0.001398,247.125
247,7,15.75,0.229,0.00109455,247.1458333
247,8,15.8,0.229,0.00102275,247.1666667
247,9,15.85,0.229,0.0009523,247.1875
248,0,16.2,0.227,0.00128225,248
248,1,16.1,0.227,0.0012446,248.0208333
248,10,16.1,0.227,0.00085765,248.2083333
248,11,16.35,0.227,0.00088235,248.2291667
248,12,16.5,0.227,0.0006226,248.25
248,13,16.3,0.2265,0.00088655,248.2708333
248,14,16.4,0.226,0.00094045,248.2916667
248,15,16.35,0.226,0.0009195,248.3125
248,16,16.4,0.226,0.001142,248.3333333
248,17,16.4,0.226,0.0010177,248.3541667
248,18,16.4,0.226,0.0012764,248.375
248,19,16.5,0.226,0.0010095,248.3958333
248,2,16.1,0.227,0.0013408,248.0416667
248,20,16.5,0.226,0.00109225,248.4166667
248,21,16.4,0.226,0.0010566,248.4375
248,22,16.3,0.226,0.00086545,248.4583333
248,23,16.3,0.226,0.0008726,248.4791667
248,3,16,0.227,0.0012014,248.0625
248,4,16,0.227,0.0010057,248.0833333
248,5,15.9,0.227,0.00115475,248.1041667
248,6,16,0.227,0.00112345,248.125
248,7,16,0.227,0.00106405,248.1458333
248,8,16.15,0.227,0.0010927,248.1666667
248,9,16.15,0.227,0.0010344,248.1875
249,0,16.2,0.226,0.00104915,249
249,1,16.2,0.226,0.00083425,249.0208333
249,10,15.6,0.226,0.0006631,249.2083333
249,11,15.75,0.225,0.00061715,249.2291667
249,12,15.85,0.225,0.00071985,249.25
249,13,15.65,0.225,0.00068345,249.2708333
249,14,15.6,0.225,0.0006935,249.2916667
249,15,15.55,0.225,0.0009169,249.3125
249,16,15.6,0.225,0.0007273,249.3333333
249,17,15.5,0.225,0.0012356,249.3541667
249,18,15.5,0.225,0.0009563,249.375
249,19,15.5,0.224,0.0006676,249.3958333
249,2,16.05,0.226,0.00079295,249.0416667
249,20,15.5,0.224,0.00072025,249.4166667
249,21,15.4,0.2245,0.0005882,249.4375
249,22,15.3,0.2245,0.00071255,249.4583333
249,23,15.15,0.225,0.0006689,249.4791667
249,3,15.9,0.226,0.00085285,249.0625
249,4,15.85,0.226,0.00076825,249.0833333
249,5,15.75,0.226,0.0010238,249.1041667
249,6,15.6,0.226,0.0007044,249.125
249,7,15.7,0.226,0.00068835,249.1458333
249,8,15.7,0.226,0.0006024,249.1666667
249,9,15.7,0.226,0.00078685,249.1875
250,0,15.075,0.225,0.0009201,250
250,1,14.95,0.225,0.00078295,250.0208333
250,10,14.85,0.225,0.000661,250.2083333
250,11,15.05,0.2245,0.0006128,250.2291667
250,12,15.15,0.224,0.0007322,250.25
250,13,15.05,0.224,0.00069565,250.2708333
250,14,15.1,0.224,0.0006816,250.2916667
250,15,15.15,0.224,0.00080455,250.3125
250,16,15.1,0.224,0.00081825,250.3333333
250,17,15.2,0.224,0.00111085,250.3541667
250,18,15.2,0.224,0.00091985,250.375
250,19,15.25,0.224,0.0012413,250.3958333
250,2,14.85,0.225,0.00069105,250.0416667
250,20,15.25,0.224,0.0009816,250.4166667
250,21,15.2,0.224,0.0010815,250.4375
250,22,15.2,0.224,0.00101315,250.4583333
250,23,15.1,0.224,0.0009089,250.4791667
250,3,14.75,0.225,0.00074395,250.0625
250,4,14.65,0.225,0.00083515,250.0833333
250,5,14.6,0.225,0.00066505,250.1041667
250,6,14.6,0.225,0.0008326,250.125
250,7,14.85,0.225,0.0006803,250.1458333
250,8,14.95,0.225,0.00073485,250.1666667
250,9,14.8,0.225,0.00072535,250.1875
251,0,15.05,0.224,0.0008902,251
251,1,15,0.224,0.00090715,251.0208333
251,10,15.2,0.224,0.000701,251.2083333
251,11,15.35,0.224,0.00062105,251.2291667
251,12,15.3,0.224,0.00076795,251.25
251,13,15.45,0.224,0.0007424,251.2708333
251,14,15.4,0.2235,0.00070375,251.2916667
251,15,15.45,0.223,0.0008726,251.3125
251,16,15.5,0.223,0.0008588,251.3333333
251,17,15.55,0.223,0.0012652,251.3541667
251,18,15.6,0.223,0.00066315,251.375
251,19,15.6,0.223,0.00077165,251.3958333
251,2,14.95,0.224,0.0007805,251.0416667
251,20,15.6,0.223,0.00069195,251.4166667
251,21,15.6,0.223,0.0007216,251.4375
251,22,15.55,0.223,0.0010545,251.4583333
251,23,15.5,0.223,0.0010956,251.4791667
251,3,15,0.224,0.00091635,251.0625
251,4,15,0.224,0.0008227,251.0833333
251,5,14.9,0.224,0.0009393,251.1041667
251,6,14.85,0.224,0.0007662,251.125
251,7,15.05,0.224,0.00091225,251.1458333
251,8,15.1,0.224,0.00076915,251.1666667
251,9,15.15,0.224,0.000767,251.1875
252,0,15.55,0.223,0.00103345,252
252,1,15.5,0.223,0.0006501,252.0208333
252,10,15.5,0.223,0.00056825,252.2083333
252,11,15.6,0.222,0.00055045,252.2291667
252,12,15.65,0.222,0.0005707,252.25
252,13,15.45,0.222,0.0006277,252.2708333
252,14,15.45,0.222,0.0005682,252.2916667
252,15,15.5,0.222,0.0005812,252.3125
252,16,15.5,0.2215,0.0006936,252.3333333
252,17,15.5,0.221,0.00079165,252.3541667
252,18,15.4,0.221,0.00076905,252.375
252,19,15.5,0.221,0.0008186,252.3958333
252,2,15.4,0.223,0.0008268,252.0416667
252,20,15.4,0.221,0.00075075,252.4166667
252,21,15.25,0.221,0.00078675,252.4375
252,22,15.2,0.221,0.0008551,252.4583333
252,23,15.05,0.221,0.00056985,252.4791667
252,3,15.4,0.223,0.00128715,252.0625
252,4,15.35,0.223,0.00076815,252.0833333
252,5,15.3,0.223,0.00067835,252.1041667
252,6,15.3,0.223,0.00071955,252.125
252,7,15.35,0.223,0.0007824,252.1458333
252,8,15.3,0.223,0.00081605,252.1666667
252,9,15.5,0.223,0.00062585,252.1875
253,0,14.95,0.221,0.00066675,253
253,1,14.8,0.221,0.00046665,253.0208333
253,10,14.60870253,0.22096519,NA,253.2083333
253,11,14.61186709,0.220952532,NA,253.2291667
253,12,14.61503165,0.220939873,NA,253.25
253,13,14.6181962,0.220927215,NA,253.2708333
253,14,14.62136076,0.220914557,NA,253.2916667
253,15,14.62452532,0.220901899,NA,253.3125
253,16,14.62768987,0.220889241,NA,253.3333333
253,17,14.63085443,0.220876582,NA,253.3541667
253,18,14.63401899,0.220863924,NA,253.375
253,19,14.63718354,0.220851266,NA,253.3958333
253,2,14.7,0.221,0.0006862,253.0416667
253,20,14.6403481,0.220838608,NA,253.4166667
253,21,14.64351266,0.220825949,NA,253.4375
253,22,14.64667722,0.220813291,NA,253.4583333
253,23,14.64984177,0.220800633,NA,253.4791667
253,3,14.65,0.221,0.00065855,253.0625
253,4,14.6,0.221,0.0006422,253.0833333
253,5,14.5,0.221,0.0006731,253.1041667
253,6,14.5,0.221,0.0005711,253.125
253,7,14.575,0.221,0.0006937,253.1458333
253,8,14.60237342,0.220990506,NA,253.1666667
253,9,14.60553797,0.220977848,NA,253.1875
254,0,14.65300633,0.220787975,NA,254
254,1,14.65617089,0.220775316,NA,254.0208333
254,10,14.6846519,0.220661392,NA,254.2083333
254,11,14.68781646,0.220648734,NA,254.2291667
254,12,14.69098101,0.220636076,NA,254.25
254,13,14.69414557,0.220623418,NA,254.2708333
254,14,14.69731013,0.220610759,NA,254.2916667
254,15,14.70047468,0.220598101,NA,254.3125
254,16,14.70363924,0.220585443,NA,254.3333333
254,17,14.7068038,0.220572785,NA,254.3541667
254,18,14.70996835,0.220560127,NA,254.375
254,19,14.71313291,0.220547468,NA,254.3958333
254,2,14.65933544,0.220762658,NA,254.0416667
254,20,14.71629747,0.22053481,NA,254.4166667
254,21,14.71946203,0.220522152,NA,254.4375
254,22,14.72262658,0.220509494,NA,254.4583333
254,23,14.72579114,0.220496835,NA,254.4791667
